MAV,WL,ZC,RMS,SSI,VAR,Label
0.17015625,13.0546875,28,0.24020610860129002,2.8849487304688,0.05764504394531201,0
0.113125,9.90625,32,0.15032516838507,1.1298828125,0.02258583984375,0
0.1209375,9.484375,30,0.16174705368259,1.30810546875,0.026123046875,0
0.02453125,1.8515625,18,0.032532285646339004,0.05291748046875,0.0010173095703125,0
0.03046875,1.9453125,23,0.03803331701449399,0.07232666015625,0.0013164306640625,0
0.03875,2.859375,29,0.060716747586642,0.184326171875,0.00367001953125,0
0.08859375,5.1875,21,0.11584122518828999,0.67095947265625,0.013418579101562,0
0.08859375,5.609375,23,0.13088211089802998,0.85650634765625,0.017126000976562,0
0.15203125,11.3046875,24,0.25042200710126,3.1355590820312,0.062687719726563,0
0.10890625,8.5546875,30,0.136220072688,0.92779541015625,0.018538110351563,0
0.04859375,3.453125,22,0.064773116650544,0.20977783203125,0.0041105712890625,0
0.0915625,7.3203125,30,0.15193253796916,1.1541748046875,0.0227435546875,0
0.08453125,5.0625,23,0.12963572008469001,0.84027099609375,0.016796606445313,0
0.1059375,9.53125,38,0.14869221566713,1.10546875,0.022108984375,0
0.10828125,7.4921875,26,0.14518223327727,1.0538940429688,0.020875708007813,0
0.0628125,4.484375,28,0.091282635431116,0.4166259765625,0.00817626953125,0
0.02828125,2.125,25,0.03561334787512999,0.06341552734375,0.0012143798828125,0
0.10140625,7.421875,21,0.14208873630367003,1.0094604492188,0.020168676757813,0
0.12484375,9.359375,24,0.17781977687219003,1.5809936523438,0.031482543945312004,0
0.1728125,11.4140625,21,0.22344296321992002,2.496337890625,0.04986572265625,0
0.06796875,4.34375,19,0.08468548198702701,0.35858154296875,0.0070807861328125,0
0.11078125,7.34375,28,0.15926390122804002,1.2682495117188,0.025268090820312002,0
0.23578125,17.703125,26,0.33894907376975997,5.7443237304688,0.11455227050781,0
0.17,13.328125,26,0.27320525851683,3.7320556640625,0.07456455078125,0
0.1071875,7.515625,23,0.13929054335722,0.9700927734375,0.01926083984375,0
0.1625,10.5625,21,0.249506348554,3.1126708984375,0.06224365234375,0
0.168125,12.140625,21,0.23957767203455999,2.869873046875,0.0573958984375,0
0.23359375,16.546875,24,0.32342051585841997,5.2300415039062,0.10458791503906001,0
0.09140625,6.390625,21,0.12138825075713001,0.73675537109375,0.014714575195312,0
0.1771875,11.984375,21,0.27559860276088,3.7977294921875,0.0759521484375,0
0.23984375,14.859375,20,0.3305767775561,5.4640502929688,0.10916477050781001,0
0.16953125,11.6953125,23,0.24960173354892,3.1150512695312,0.06228576660156299,0
0.1003125,6.7421875,21,0.12601153221035,0.7939453125,0.015812890625,0
0.1278125,10.0390625,25,0.20385685464929,2.077880859375,0.0409326171875,0
0.15578125,11.6328125,23,0.22748465350024,2.5874633789062003,0.051742211914062995,0
0.1696875,12.3671875,25,0.22973532665330001,2.638916015625,0.0527767578125,0
0.096875,7.125,24,0.13322546092058002,0.887451171875,0.01768798828125,0
0.1959375,14.140625,24,0.28368305239959,4.0238037109375,0.0804642578125,0
0.270625,18.2265625,24,0.35912355333853996,6.448486328125,0.12895322265625,0
0.18390625,13.109375,26,0.25858076817868,3.3432006835938,0.06681008300781201,0
0.1078125,7.3046875,21,0.14294099798956,1.0216064453125,0.0203125,0
0.22578125,16.015625,26,0.29991657368653996,4.4974975585938,0.089912817382812,0
0.26859375,21.9453125,31,0.35575452111937,6.3280639648438,0.12645168457031,0
0.24390625,19.0390625,27,0.32571098612785,5.3043823242188,0.10585793457031001,0
0.10765625,7.3984375,27,0.15783183668663,1.2455444335938,0.024825903320312998,0
0.234375,17.2578125,22,0.3275366749503,5.364013671875,0.10726845703125,0
0.18796875,14.2578125,28,0.25264953415626,3.1915893554688,0.063687036132812,0
0.19015625,12.15625,25,0.26431432149407996,3.4931030273438,0.069765161132812,0
0.105625,7.578125,24,0.14615013951841,1.0679931640625,0.021331640625,0
0.1621875,12.1640625,23,0.2744356780855,3.7657470703125,0.07522109375,0
0.14859375,11.15625,22,0.26025124954671,3.3865356445312,0.06767209472656201,0
0.0771875,5.7265625,23,0.11043017802553,0.6097412109375,0.0121009765625,0
0.1215625,7.4609375,27,0.15706039841411,1.2333984375,0.02399521484375,0
0.1946875,12.46875,22,0.26753905964831,3.578857421875,0.0711771484375,0
0.13734375,8.578125,24,0.17402420471913,1.5142211914062,0.030073266601562003,0
0.06671875,4.1328125,24,0.090954412087182,0.41363525390625,0.0081631103515625,0
0.05625,3.796875,27,0.073901459939909,0.2730712890625,0.005355078125,0
0.050625,3.8203125,25,0.06773036500529099,0.2293701171875,0.00451083984375,0
0.04578125,3.1640625,20,0.063015452593987,0.19854736328125,0.0038027587890625,0
0.1028125,7.5390625,27,0.14417396718028,1.039306640625,0.02075087890625,0
0.1278125,8.984375,27,0.16167911652018999,1.3070068359375,0.02606357421875,0
0.0953125,6.7421875,27,0.12920656305893,0.834716796875,0.01662314453125,0
0.1309375,9.1328125,21,0.20228793873153,2.0460205078125,0.04091689453125,0
0.07515625,5.4453125,28,0.11608333987647,0.67376708984375,0.013445434570312,0
0.11671875,9.5390625,29,0.19321056458078,1.8665161132812,0.03726174316406201,0
0.1653125,14.6796875,31,0.28007567336793,3.922119140625,0.07844228515625,0
0.1178125,8.96875,27,0.19751260837919002,1.9505615234375,0.03901083984375,0
0.11015625,7.40625,24,0.15495951462197,1.2006225585938,0.023643090820312997,0
0.1175,8.2890625,25,0.1537455537975,1.181884765625,0.0234126953125,0
0.08875,6.5234375,25,0.11902722574584,0.7083740234375,0.0138041015625,0
0.09625,6.8359375,23,0.13523525508811998,0.9144287109375,0.0181244140625,0
0.0815625,5.3984375,19,0.12125241621304,0.735107421875,0.01464111328125,0
0.1778125,13.3671875,30,0.24258032658019,2.9422607421875,0.0588404296875,0
0.329375,27.8125,32,0.42995446252335995,9.2430419921875,0.1846263671875,0
0.22671875,18.015625,28,0.32739315707093997,5.3593139648438,0.10718566894531001,0
0.095625,6.1484375,25,0.13284925961875,0.8824462890625,0.01761728515625,0
0.120625,8.484375,25,0.18020983862570003,1.623779296875,0.03232705078125,0
0.08890625,6.109375,22,0.11781602282531001,0.69403076171875,0.013783715820313,0
0.1025,6.5625,19,0.13680577587405,0.935791015625,0.01867275390625,0
0.17296875,13.625,29,0.26458666541536996,3.5003051757812,0.069705297851563,0
0.12421875,8.359375,22,0.17244578518516002,1.4868774414062,0.029722290039062998,0
0.13546875,10.9453125,28,0.18342911501279,1.6823120117188,0.033387231445312,0
0.099375,7.375,25,0.13257331403322,0.8787841796875,0.0175677734375,0
0.10421875,7.8203125,27,0.1363544252926,0.92962646484375,0.018579614257812,0
0.08421875,6.1328125,25,0.11987033196072999,0.71844482421875,0.014366918945312,0
0.169375,10.875,22,0.25459162305789,3.2408447265625,0.06476064453125,0
0.2671875,20.3515625,27,0.36126540840842003,6.525634765625,0.1303236328125,0
0.18890625,14.1484375,27,0.27656912068346995,3.8245239257812,0.076453344726563,0
0.11984375,7.4609375,21,0.17200634186164002,1.4793090820312,0.029506860351562997,0
0.13640625,10.28125,24,0.17955497830574,1.6119995117188,0.031422387695312,0
0.08328125,6.140625,25,0.10691999235702,0.57159423828125,0.011386743164062,0
0.24890625,20.8671875,33,0.33715440928916,5.6836547851562,0.11367248535156001,0
0.12703125,9.0703125,29,0.18269560899725001,1.6688842773438,0.033319067382812005,0
0.20765625,12.640625,20,0.32377888083053996,5.2416381835938,0.10431945800781,0
0.27265625,19.78125,23,0.38328892547348997,7.3455200195312,0.14688693847656,0
0.2271875,15.6796875,25,0.32745467243573995,5.361328125,0.10715537109375,0
0.0884375,5.3984375,18,0.12757121173094,0.813720703125,0.0161021484375,0
0.161875,12.015625,24,0.21413662037937,2.292724609375,0.04579345703125,0
0.14796875,10.203125,25,0.22061426585076999,2.4335327148437997,0.048450317382812004,0
0.1378125,9.984375,26,0.1968563979307,1.9376220703125,0.03842392578125,0
0.06328125,4.0546875,16,0.12354129338758,0.76312255859375,0.015013403320313,0
0.098125,5.953125,18,0.21764789332486,2.3685302734375,0.04614560546875,0
0.11984375,8.5234375,23,0.23378310677982003,2.7327270507812,0.054653930664062995,0
0.1109375,7.421875,22,0.21122665366556,2.2308349609375,0.04413818359375,0
0.085,5.7890625,22,0.12710147582247,0.8077392578125,0.0161265625,0
0.10484375,7.1171875,18,0.16201475024477,1.3124389648438,0.026199340820312,0
0.1890625,11.015625,16,0.25811535242261,3.3311767578125,0.066571875,0
0.1415625,9.4765625,19,0.223109461994,2.4888916015625,0.04975283203125,0
0.12671875,9.3203125,27,0.18193230948453,1.6549682617188,0.033020043945313,0
0.19203125,11.921875,18,0.25620950518448005,3.2821655273438,0.06562277832031299,0
0.2375,18.6953125,26,0.32643538195752003,5.3280029296875,0.1057154296875,0
0.21125,14.6875,20,0.28747452332772,4.132080078125,0.08164541015625,0
0.10234375,6.7109375,22,0.14916352053828,1.1124877929688,0.022164770507812997,0
0.08359375,5.890625,28,0.11774347281538,0.69317626953125,0.013726196289062,0
0.08625,6.5390625,25,0.11922192410585002,0.710693359375,0.0139697265625,0
0.0725,4.4609375,17,0.09235947941332301,0.426513671875,0.00845908203125,0
0.08578125,6.7890625,25,0.11605178834523,0.67340087890625,0.013377172851563,0
0.1259375,8.96875,22,0.16363038331481,1.3387451171875,0.02653076171875,0
0.1428125,10.90625,23,0.20753623554093,2.153564453125,0.0429947265625,0
0.1353125,9.484375,19,0.16859802184115,1.4212646484375,0.0283822265625,0
0.06671875,5.296875,19,0.091329428187879,0.41705322265625,0.0081808837890625,0
0.07390625,4.7265625,21,0.11168869788110002,0.62371826171875,0.012420434570312,0
0.15984375,13.9375,29,0.24835149847922,3.0839233398438,0.061633325195312005,0
0.168125,15.0703125,28,0.27244014537601,3.711181640625,0.0741919921875,0
0.09578125,8.4375,29,0.14343120220379,1.0286254882812,0.020539086914061998,0
0.1153125,8.65625,24,0.1625600850455,1.3212890625,0.026422265625,0
0.09046875,6.9453125,22,0.14297088454691,1.0220336914062,0.020427758789063,0
0.141875,10.5078125,29,0.18919804025809,1.789794921875,0.03579111328125,0
0.08890625,6.21875,20,0.12782453335774,0.81695556640625,0.016248266601562,0
0.228125,17.578125,23,0.3197823356402,5.113037109375,0.1022291015625,0
0.3571875,32.328125,38,0.46301966160332003,10.719360351562,0.21437744140625,0
0.255,22.2734375,34,0.35857247349734,6.4287109375,0.128573828125,0
0.09953125,7.765625,21,0.14296234616806,1.0219116210938,0.020401098632812,0
0.11375,9.875,27,0.16332423178298,1.333740234375,0.02663173828125,0
0.09375,7.0078125,24,0.13201044584615,0.871337890625,0.01738369140625,0
0.24671875,23.1640625,31,0.3811171002994,7.2625122070312,0.14501096191406002,0
0.11890625,9.328125,24,0.20295966829182,2.0596313476562,0.041083032226562004,0
0.06078125,4.0546875,21,0.07653858044721601,0.29290771484375,0.0057673095703125,0
0.11875,9.2421875,28,0.1538804705567,1.1839599609375,0.0235455078125,0
0.13,11.2734375,31,0.18259201447489,1.6669921875,0.03318359375,0
0.0478125,3.5859375,21,0.062206341366857,0.1934814453125,0.00379306640625,0
0.08921875,6.7109375,23,0.14144293377764003,1.0003051757812,0.020000610351562,0
0.0596875,4.328125,23,0.08076779989575099,0.326171875,0.00647177734375,0
0.15921875,12.65625,24,0.21239370043477,2.2555541992187997,0.04481027832031299,0
0.3325,27.5390625,27,0.43828333889876997,9.6046142578125,0.19209072265625,0
0.215,17.1875,29,0.27717974904608,3.8414306640625,0.076767578125,0
0.0953125,6.8203125,20,0.12660107436846998,0.8013916015625,0.015830078125,0
0.11921875,9.28125,25,0.16798510094834,1.4109497070312,0.028210180664062997,0
0.0875,6.5703125,24,0.14216174217243,1.010498046875,0.02013876953125,0
0.11125,8.984375,27,0.15809844144551002,1.249755859375,0.02499501953125,0
0.0596875,4.265625,24,0.08044978538660001,0.3236083984375,0.00646865234375,0
0.1303125,10.0625,22,0.19590535023322,1.9189453125,0.03835693359375,0
0.301875,24.53125,25,0.42082624272079,8.854736328125,0.1768880859375,0
0.193125,14.2578125,20,0.27195580695676,3.697998046875,0.0739408203125,0
0.0746875,4.8671875,21,0.10038986502630999,0.50390625,0.009965234375,0
0.1071875,7.203125,22,0.14706603268175,1.0814208984375,0.0214126953125,0
0.126875,10.1796875,27,0.18537862437455,1.71826171875,0.03425888671875,0
0.091875,7.1953125,29,0.12215512678557999,0.74609375,0.01472412109375,0
0.03109375,2.0078125,16,0.039171722302255,0.07672119140625,0.0013970947265625,0
0.03765625,2.3125,20,0.06775739408452,0.22955322265625,0.0045539306640625,0
0.100625,6.875,24,0.20283633334538,2.05712890625,0.041103515625,0
0.06703125,4.0625,17,0.1276238292674,0.81439208984375,0.016208520507813,0
0.07453125,5.6015625,22,0.09933248894181099,0.49334716796875,0.0098298095703125,0
0.12234375,9.125,24,0.17202763109273,1.4796752929688,0.029592309570313,0
0.084375,6.1171875,20,0.11098150535675,0.6158447265625,0.01216064453125,0
0.09421875,7.359375,27,0.14022947850087,0.98321533203125,0.019600805664062,0
0.14078125,10.1953125,25,0.23902420036343,2.8566284179688,0.056647192382812996,0
0.065,4.8515625,22,0.10615804844664,0.5634765625,0.01099521484375,0
0.06921875,4.5703125,24,0.09001003633276099,0.40509033203125,0.0079717041015625,0
0.02234375,1.7109375,13,0.031386420979064,0.04925537109375,0.0009057861328125,0
0.0290625,2.3125,24,0.03681005934184299,0.0677490234375,0.0013033203125,0
0.04328125,3.015625,22,0.07135511708612799,0.25457763671875,0.0050710205078125,0
0.035625,2.640625,24,0.051916399143238,0.134765625,0.002629296875,0
0.06703125,5.3359375,27,0.082981843364226,0.34429931640625,0.0067177978515625,0
0.09625,8.171875,29,0.13645733937297,0.9310302734375,0.0185595703125,0
0.08359375,6.6328125,30,0.10335556611463001,0.53411865234375,0.010572778320313,0
0.0590625,3.9765625,23,0.074739129644384,0.279296875,0.005257421875,0
0.0296875,2.2421875,17,0.03912495007984,0.0765380859375,0.00145419921875,0
0.08453125,6.0,27,0.13559133366711,0.91925048828125,0.018126000976563,0
0.11625,9.1484375,22,0.21753008053485,2.365966796875,0.0463427734375,0
0.15140625,11.984375,25,0.21507799729836,2.3129272460937997,0.04622512207031299,0
0.095625,8.5,26,0.15090870584562,1.138671875,0.02238583984375,0
0.12875,11.21875,26,0.20460399059829998,2.0931396484375,0.04184365234375,0
0.1090625,8.9296875,26,0.15186021018522,1.153076171875,0.0229615234375,0
0.05390625,4.03125,27,0.065838566181798,0.21673583984375,0.0040446533203125,0
0.0334375,2.375,22,0.040894538525945,0.0836181640625,0.001590234375,0
0.07921875,5.7421875,25,0.1342886713972,0.90167236328125,0.017764282226563,0
0.12234375,9.84375,23,0.21910963740357,2.4004516601562003,0.046922094726562995,0
0.10359375,9.390625,27,0.15331222610045,1.1752319335938,0.023235473632812,0
0.08125,5.484375,19,0.11258677209157002,0.6337890625,0.01256943359375,0
0.14234375,11.3515625,22,0.20937208486777,2.1918334960938,0.043513793945312004,0
0.0971875,7.421875,22,0.14296661542122,1.02197265625,0.0202671875,0
0.04421875,3.171875,24,0.056412525620424,0.15911865234375,0.0029889892578125,0
0.0309375,1.9453125,20,0.039280640906177,0.0771484375,0.001336328125,0
0.0840625,5.9453125,19,0.11509591787938998,0.662353515625,0.01316494140625,0
0.1084375,7.96875,25,0.1492330654128,1.113525390625,0.02217666015625,0
0.03671875,2.1953125,17,0.045379799160805,0.10296630859375,0.0019624267578125,0
0.03109375,2.28125,19,0.04548727071253,0.10345458984375,0.0019897705078125,0
0.09796875,7.3359375,23,0.14587006605838002,1.0639038085938,0.021204223632812998,0
0.18390625,14.265625,26,0.29003005299559,4.2058715820312,0.084114477539062,0
0.2471875,14.34375,24,0.32138919649702,5.16455078125,0.10323935546875,0
0.18421875,14.25,22,0.27059910745072,3.6611938476562,0.07322385253906301,0
0.12296875,8.984375,24,0.17832020553803002,1.5899047851562,0.031739477539062,0
0.105625,8.1640625,23,0.16356322840877,1.337646484375,0.0262181640625,0
0.1715625,13.4140625,24,0.26519266286513,3.516357421875,0.0693892578125,0
0.15609375,10.6171875,21,0.21912077951582998,2.4006958007812003,0.047594946289062995,0
0.09171875,6.96875,26,0.14339715527382002,1.0281372070312,0.020410375976562,0
0.191875,15.0703125,26,0.3,4.5,0.08990615234375,0
0.31515625,19.1484375,23,0.39741136246417,7.8967895507812,0.15792287597656002,0
0.25078125,20.0625,26,0.34030051918764004,5.7902221679688,0.11576730957031,0
0.16953125,11.6171875,26,0.22113377508732998,2.4450073242187997,0.04880930175781201,0
0.05703125,3.34375,20,0.073942743368602,0.27337646484375,0.0051557861328125,0
0.09609375,6.8046875,27,0.11817810479579,0.69830322265625,0.013955297851562,0
0.1059375,7.65625,21,0.14857723685848,1.103759765625,0.0220279296875,0
0.0471875,3.3046875,30,0.065251915680691,0.212890625,0.004210546875,0
0.08359375,6.3359375,23,0.14416126630660997,1.0391235351562,0.020597680664062,0
0.1478125,10.734375,21,0.26804504198222,3.5924072265625,0.07174814453125,0
0.1415625,11.1875,30,0.23250819037992998,2.7030029296875,0.05398349609375,0
0.07203125,5.7109375,27,0.10132785394142999,0.51336669921875,0.010018286132813,0
0.1403125,10.828125,24,0.20403641678632004,2.08154296875,0.04155966796875,0
0.1090625,7.3515625,24,0.13914148038057997,0.968017578125,0.0192474609375,0
0.11984375,8.1484375,25,0.15268191634285,1.1655883789062,0.023237915039062997,0
0.05640625,4.34375,29,0.081077039463248,0.32867431640625,0.0065283447265625,0
0.1034375,7.890625,25,0.16261264124831,1.3221435546875,0.02638662109375,0
0.09046875,6.953125,25,0.12373875422387,0.76556396484375,0.015293481445312,0
0.099375,7.8046875,29,0.1310917945325,0.8592529296875,0.0170365234375,0
0.23421875,18.8828125,21,0.34254226757894,5.8667602539062,0.11701232910156001,0
0.1221875,9.3828125,28,0.17820721786729002,1.587890625,0.03175771484375,0
0.03296875,2.234375,19,0.043427944092772994,0.09429931640625,0.0018365478515625,0
0.03671875,2.875,22,0.047173528560782996,0.11126708984375,0.0021954345703125,0
0.06671875,4.96875,25,0.09212789386567499,0.42437744140625,0.0084670166015625,0
0.1153125,8.515625,18,0.17123460240997002,1.466064453125,0.0284947265625,0
0.166875,12.8359375,25,0.22205648387572002,2.4654541015625,0.04930751953125,0
0.0890625,6.25,22,0.12820119685479,0.82177734375,0.01643544921875,0
0.03125,1.9375,19,0.040715044439986,0.0828857421875,0.00162607421875,0
0.0284375,2.125,18,0.044359592395557,0.098388671875,0.00194580078125,0
0.03609375,2.453125,18,0.050328510651269996,0.12664794921875,0.0025288330078125,0
0.03359375,2.640625,22,0.047251095390742,0.11163330078125,0.0022326416015625,0
0.06296875,4.0625,25,0.085374576774207,0.36444091796875,0.0072094970703125,0
0.0903125,5.796875,13,0.13231524560212,0.8753662109375,0.0174720703125,0
0.11984375,9.609375,23,0.17736611918395,1.5729370117188,0.031124536132812998,0
0.15109375,11.921875,25,0.21854622204896,2.3881225585937997,0.047751684570312994,0
0.026875,1.875,17,0.03507803800100601,0.0615234375,0.001164453125,0
0.02515625,1.53125,16,0.033274280373511,0.05535888671875,0.0010436767578125,0
0.0271875,1.8359375,21,0.039559340316163,0.0782470703125,0.001553125,0
0.0271875,1.7890625,17,0.038432418363278,0.0738525390625,0.001433984375,0
0.0759375,5.515625,27,0.09916644782888999,0.49169921875,0.00974609375,0
0.09171875,6.328125,15,0.12311568016758001,0.75787353515625,0.014981079101562,0
0.1825,13.59375,24,0.28678579767834006,4.1123046875,0.08218505859375,0
0.0946875,7.1796875,23,0.12810594370481,0.820556640625,0.01638916015625,0
0.05265625,3.78125,22,0.069201288711808,0.23944091796875,0.0047436767578125,0
0.07375,5.6015625,19,0.12101055609946001,0.732177734375,0.0145556640625,0
0.0765625,5.6171875,22,0.12881862552151,0.8297119140625,0.01656259765625,0
